0.000000000000000000e+00,1.800000000000000044e+00,8.000000000000000000e+00,1.950000000000000000e+01,1.256666666666666643e+01,1.760000000000000142e+01,1.989999999999999858e+01,1.300000000000000000e+01,1.383333333333333393e+01,8.099999999999999645e+00,1.180000000000000071e+01,1.530000000000000071e+01,1.156666666666666643e+01,1.509999999999999964e+01,6.433333333333333570e+00,9.166666666666666075e+00,3.779999999999999716e+01
1.899999999999999911e+00,0.000000000000000000e+00,5.633333333333333748e+00,2.016666666666666785e+01,1.323333333333333250e+01,2.030000000000000071e+01,2.056666666666666643e+01,1.366666666666666607e+01,1.450000000000000000e+01,8.733333333333332504e+00,1.243333333333333357e+01,1.696666666666666501e+01,1.323333333333333250e+01,1.680000000000000071e+01,8.099999999999999645e+00,1.086666666666666714e+01,3.946666666666666856e+01
7.133333333333333748e+00,4.500000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.550000000000000000e+01,1.716666666666666785e+01,2.283333333333333215e+01,1.593333333333333357e+01,1.676666666666666572e+01,1.103333333333333321e+01,1.473333333333333250e+01,2.013333333333333286e+01,1.639999999999999858e+01,1.993333333333333357e+01,1.283333333333333393e+01,1.400000000000000000e+01,4.263333333333333286e+01
1.630000000000000071e+01,1.480000000000000071e+01,1.989999999999999858e+01,0.000000000000000000e+00,6.366666666666666252e+00,8.533333333333333215e+00,5.633333333333333748e+00,1.616666666666666785e+01,1.003333333333333321e+01,1.373333333333333250e+01,1.509999999999999964e+01,1.989999999999999858e+01,2.346666666666666501e+01,2.700000000000000000e+01,2.139999999999999858e+01,2.106666666666666643e+01,4.733333333333333570e+01
1.033333333333333393e+01,8.833333333333333925e+00,1.393333333333333357e+01,6.733333333333333393e+00,0.000000000000000000e+00,6.233333333333333393e+00,1.026666666666666750e+01,1.019999999999999929e+01,8.400000000000000355e+00,7.766666666666666607e+00,9.133333333333332860e+00,1.393333333333333357e+01,1.750000000000000000e+01,2.103333333333333499e+01,1.543333333333333357e+01,1.509999999999999964e+01,4.136666666666666714e+01
1.796666666666666501e+01,1.646666666666666501e+01,1.730000000000000071e+01,6.866666666666666252e+00,5.766666666666666607e+00,0.000000000000000000e+00,1.336666666666666714e+01,1.783333333333333215e+01,1.196666666666666679e+01,1.540000000000000036e+01,1.676666666666666572e+01,2.156666666666666643e+01,2.513333333333333286e+01,2.866666666666666785e+01,2.306666666666666643e+01,2.276666666666666572e+01,4.900000000000000000e+01
1.996666666666666501e+01,1.846666666666666501e+01,2.356666666666666643e+01,7.466666666666666785e+00,1.193333333333333357e+01,1.330000000000000071e+01,0.000000000000000000e+00,9.166666666666666075e+00,8.466666666666666785e+00,1.739999999999999858e+01,1.430000000000000071e+01,1.943333333333333357e+01,2.450000000000000000e+01,2.793333333333333357e+01,2.746666666666666501e+01,2.266666666666666785e+01,4.529999999999999716e+01
1.950000000000000000e+01,1.213333333333333286e+01,1.776666666666666572e+01,1.390000000000000036e+01,8.500000000000000000e+00,1.483333333333333393e+01,1.080000000000000071e+01,0.000000000000000000e+00,4.966666666666666785e+00,9.033333333333333215e+00,7.266666666666666607e+00,1.240000000000000036e+01,1.743333333333333357e+01,2.089999999999999858e+01,2.039999999999999858e+01,1.563333333333333286e+01,3.810000000000000142e+01
1.656666666666666643e+01,1.503333333333333321e+01,2.016666666666666785e+01,8.933333333333333570e+00,8.500000000000000000e+00,9.866666666666667140e+00,5.833333333333333037e+00,7.733333333333333393e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.286666666666666714e+01,1.800000000000000000e+01,2.306666666666666643e+01,2.650000000000000000e+01,2.603333333333333499e+01,2.123333333333333428e+01,4.373333333333333428e+01
7.033333333333333215e+00,5.500000000000000000e+00,1.113333333333333286e+01,1.739999999999999858e+01,1.046666666666666679e+01,1.766666666666666785e+01,1.780000000000000071e+01,8.699999999999999289e+00,1.113333333333333286e+01,0.000000000000000000e+00,4.933333333333333570e+00,8.633333333333332860e+00,9.733333333333332504e+00,1.326666666666666750e+01,1.173333333333333250e+01,7.333333333333333037e+00,3.606666666666666998e+01
1.333333333333333393e+01,1.069999999999999929e+01,1.633333333333333215e+01,1.800000000000000000e+01,1.106666666666666643e+01,1.823333333333333428e+01,1.296666666666666679e+01,5.233333333333333393e+00,9.733333333333332504e+00,5.466666666666666785e+00,0.000000000000000000e+00,4.799999999999999822e+00,1.130000000000000071e+01,1.473333333333333250e+01,1.426666666666666750e+01,9.466666666666666785e+00,3.223333333333333428e+01
1.153333333333333321e+01,1.313333333333333286e+01,1.816666666666666785e+01,2.486666666666666714e+01,1.683333333333333215e+01,2.583333333333333215e+01,1.916666666666666785e+01,1.143333333333333357e+01,1.593333333333333357e+01,1.090000000000000036e+01,5.766666666666666607e+00,0.000000000000000000e+00,8.699999999999999289e+00,1.290000000000000036e+01,1.243333333333333357e+01,7.633333333333333748e+00,2.743333333333333357e+01
